,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
16,0.063,https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO,0.884,224573,0.765,41Fflg7qHiVOD6dEPvsCzO,7.04e-06,8,0.118,-3.865,1,0.0882,99.987,4,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,audio_features,spotify:track:41Fflg7qHiVOD6dEPvsCzO,0.555
17,0.00898,https://api.spotify.com/v1/audio-analysis/5lFDtgWsjRJu8fPOAyJIAK,0.635,170638,0.472,5lFDtgWsjRJu8fPOAyJIAK,0.0,8,0.117,-3.869,0,0.511,174.008,4,https://api.spotify.com/v1/tracks/5lFDtgWsjRJu8fPOAyJIAK,audio_features,spotify:track:5lFDtgWsjRJu8fPOAyJIAK,0.368
18,0.0242,https://api.spotify.com/v1/audio-analysis/2S5LNtRVRPbXk01yRQ14sZ,0.854,224258,0.766,2S5LNtRVRPbXk01yRQ14sZ,0.0,9,0.0793,-4.697,0,0.141,118.004,4,https://api.spotify.com/v1/tracks/2S5LNtRVRPbXk01yRQ14sZ,audio_features,spotify:track:2S5LNtRVRPbXk01yRQ14sZ,0.788
19,0.106,https://api.spotify.com/v1/audio-analysis/2tpfxAXiI52znho4WE3XFA,0.735,238427,0.761,2tpfxAXiI52znho4WE3XFA,0.0,4,0.0772,-5.459,0,0.0329,120.008,4,https://api.spotify.com/v1/tracks/2tpfxAXiI52znho4WE3XFA,audio_features,spotify:track:2tpfxAXiI52znho4WE3XFA,0.109
20,0.0881,https://api.spotify.com/v1/audio-analysis/6bRbeEgg8v8BQ0HuVuPE7v,0.639,204067,0.707,6bRbeEgg8v8BQ0HuVuPE7v,0.0,7,0.176,-5.062,1,0.0739,87.944,4,https://api.spotify.com/v1/tracks/6bRbeEgg8v8BQ0HuVuPE7v,audio_features,spotify:track:6bRbeEgg8v8BQ0HuVuPE7v,0.364
21,0.24,https://api.spotify.com/v1/audio-analysis/285HeuLxsngjFn4GGegGNm,0.596,192560,0.73,285HeuLxsngjFn4GGegGNm,0.0,9,0.325,-4.091,1,0.151,85.979,4,https://api.spotify.com/v1/tracks/285HeuLxsngjFn4GGegGNm,audio_features,spotify:track:285HeuLxsngjFn4GGegGNm,0.543
22,0.299,https://api.spotify.com/v1/audio-analysis/00GfiT5AxTNSDQihPeMRkM,0.575,228750,0.75,00GfiT5AxTNSDQihPeMRkM,0.0,6,0.268,-3.798,0,0.0438,128.091,4,https://api.spotify.com/v1/tracks/00GfiT5AxTNSDQihPeMRkM,audio_features,spotify:track:00GfiT5AxTNSDQihPeMRkM,0.603
23,0.265,https://api.spotify.com/v1/audio-analysis/5RIVoVdkDLEygELLCniZFr,0.825,185131,0.77,5RIVoVdkDLEygELLCniZFr,0.0,8,0.334,-8.508,1,0.134,139.982,4,https://api.spotify.com/v1/tracks/5RIVoVdkDLEygELLCniZFr,audio_features,spotify:track:5RIVoVdkDLEygELLCniZFr,0.964
24,0.00257,https://api.spotify.com/v1/audio-analysis/6nmz4imkDcmtwMjocAzFSx,0.896,267024,0.623,6nmz4imkDcmtwMjocAzFSx,0.000258,2,0.039,-8.008,1,0.0571,134.962,4,https://api.spotify.com/v1/tracks/6nmz4imkDcmtwMjocAzFSx,audio_features,spotify:track:6nmz4imkDcmtwMjocAzFSx,0.564
25,0.0242,https://api.spotify.com/v1/audio-analysis/0hy1SOTEn9ifXTzOwnCwEr,0.589,223973,0.658,0hy1SOTEn9ifXTzOwnCwEr,0.0,11,0.118,-5.288,0,0.203,77.521,4,https://api.spotify.com/v1/tracks/0hy1SOTEn9ifXTzOwnCwEr,audio_features,spotify:track:0hy1SOTEn9ifXTzOwnCwEr,0.254
26,0.0538,https://api.spotify.com/v1/audio-analysis/0NTMtAO2BV4tnGvw9EgBVq,0.778,219306,0.741,0NTMtAO2BV4tnGvw9EgBVq,2.04e-06,10,0.29,-4.97,0,0.0484,102.95,4,https://api.spotify.com/v1/tracks/0NTMtAO2BV4tnGvw9EgBVq,audio_features,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,0.363
27,0.474,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,0.781,281560,0.445,34gCuhDGsG4bRPIf9bb02f,0.0,2,0.184,-6.061,1,0.0295,78.998,4,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,audio_features,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.584
28,0.052,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,0.751,235493,0.768,2iuZJX9X9P0GKaE93xcPjk,0.0,1,0.0848,-7.089,1,0.0346,120.084,4,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,audio_features,spotify:track:2iuZJX9X9P0GKaE93xcPjk,0.885
29,0.0378,https://api.spotify.com/v1/audio-analysis/4orphgwPHHRsdEkfUmANSD,0.753,199263,0.796,4orphgwPHHRsdEkfUmANSD,0.0,9,0.331,-6.406,1,0.0576,122.025,4,https://api.spotify.com/v1/tracks/4orphgwPHHRsdEkfUmANSD,audio_features,spotify:track:4orphgwPHHRsdEkfUmANSD,0.597
30,0.0186,https://api.spotify.com/v1/audio-analysis/3zkWCteF82vJwv0hRLba76,0.751,206880,0.744,3zkWCteF82vJwv0hRLba76,0.0,10,0.0447,-6.604,0,0.0671,149.961,4,https://api.spotify.com/v1/tracks/3zkWCteF82vJwv0hRLba76,audio_features,spotify:track:3zkWCteF82vJwv0hRLba76,0.761
31,0.155,https://api.spotify.com/v1/audio-analysis/4iZPNYqzI2L0uwuUKun7Aa,0.679,222801,0.662,4iZPNYqzI2L0uwuUKun7Aa,0.0,8,0.152,-6.069,0,0.174,99.879,4,https://api.spotify.com/v1/tracks/4iZPNYqzI2L0uwuUKun7Aa,audio_features,spotify:track:4iZPNYqzI2L0uwuUKun7Aa,0.434
32,0.317,https://api.spotify.com/v1/audio-analysis/0Y0TOsE1q11qgbi7c5WZsG,0.727,197133,0.599,0Y0TOsE1q11qgbi7c5WZsG,0.0,1,0.219,-6.941,1,0.327,167.909,3,https://api.spotify.com/v1/tracks/0Y0TOsE1q11qgbi7c5WZsG,audio_features,spotify:track:0Y0TOsE1q11qgbi7c5WZsG,0.381
33,0.00801,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,0.856,269667,0.609,32OlwWuMpZ6b0aN2RZOeMS,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,4,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,audio_features,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.932
34,0.000704,https://api.spotify.com/v1/audio-analysis/26rdOwwjC2UnweK3xeS58u,0.657,190186,0.827,26rdOwwjC2UnweK3xeS58u,0.00534,5,0.065,-4.036,1,0.0734,145.889,4,https://api.spotify.com/v1/tracks/26rdOwwjC2UnweK3xeS58u,audio_features,spotify:track:26rdOwwjC2UnweK3xeS58u,0.698
35,0.665,https://api.spotify.com/v1/audio-analysis/3vbqb78xzvD3CJl7ZeW83c,0.775,186147,0.567,3vbqb78xzvD3CJl7ZeW83c,0.000242,2,0.07,-7.022,0,0.032,117.957,4,https://api.spotify.com/v1/tracks/3vbqb78xzvD3CJl7ZeW83c,audio_features,spotify:track:3vbqb78xzvD3CJl7ZeW83c,0.467
36,0.0112,https://api.spotify.com/v1/audio-analysis/0fYVliAYKHuPmECRs1pbRf,0.4,195199,0.868,0fYVliAYKHuPmECRs1pbRf,0.0685,11,0.27,-5.988,0,0.203,180.261,4,https://api.spotify.com/v1/tracks/0fYVliAYKHuPmECRs1pbRf,audio_features,spotify:track:0fYVliAYKHuPmECRs1pbRf,0.567
37,0.111,https://api.spotify.com/v1/audio-analysis/78EQ5LZGgviMU9k0zrqv1r,0.615,196817,0.781,78EQ5LZGgviMU9k0zrqv1r,0.0,5,0.373,-4.838,0,0.203,105.967,4,https://api.spotify.com/v1/tracks/78EQ5LZGgviMU9k0zrqv1r,audio_features,spotify:track:78EQ5LZGgviMU9k0zrqv1r,0.664
38,0.634,https://api.spotify.com/v1/audio-analysis/0aOluBqXYd0rFSCsgDyAWX,0.566,241693,0.664,0aOluBqXYd0rFSCsgDyAWX,0.0,4,0.116,-5.303,0,0.0464,128.945,4,https://api.spotify.com/v1/tracks/0aOluBqXYd0rFSCsgDyAWX,audio_features,spotify:track:0aOluBqXYd0rFSCsgDyAWX,0.407
39,0.19,https://api.spotify.com/v1/audio-analysis/5InOp6q2vvx0fShv3bzFLZ,0.735,275840,0.41,5InOp6q2vvx0fShv3bzFLZ,0.0,11,0.341,-8.735,0,0.2,114.812,4,https://api.spotify.com/v1/tracks/5InOp6q2vvx0fShv3bzFLZ,audio_features,spotify:track:5InOp6q2vvx0fShv3bzFLZ,0.16
40,0.404,https://api.spotify.com/v1/audio-analysis/2PIvq1pGrUjY007X5y1UpM,0.664,252227,0.371,2PIvq1pGrUjY007X5y1UpM,0.0,2,0.0971,-5.959,0,0.0306,119.95,3,https://api.spotify.com/v1/tracks/2PIvq1pGrUjY007X5y1UpM,audio_features,spotify:track:2PIvq1pGrUjY007X5y1UpM,0.449
41,0.0921,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,0.72,229360,0.802,2bJvI42r8EF3wxjOuDav4r,0.0,1,0.694,-5.797,1,0.0582,124.043,4,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,audio_features,spotify:track:2bJvI42r8EF3wxjOuDav4r,0.716
42,0.0185,https://api.spotify.com/v1/audio-analysis/3NFuE3uDOr6QUw9UZ9HzKo,0.636,219043,0.815,3NFuE3uDOr6QUw9UZ9HzKo,0.0,5,0.163,-5.098,0,0.0581,123.063,4,https://api.spotify.com/v1/tracks/3NFuE3uDOr6QUw9UZ9HzKo,audio_features,spotify:track:3NFuE3uDOr6QUw9UZ9HzKo,0.629
43,0.0117,https://api.spotify.com/v1/audio-analysis/6kwAbEjseqBob48jCus7Sz,0.421,257200,0.791,6kwAbEjseqBob48jCus7Sz,1.48e-05,9,0.146,-4.998,1,0.0496,130.075,4,https://api.spotify.com/v1/tracks/6kwAbEjseqBob48jCus7Sz,audio_features,spotify:track:6kwAbEjseqBob48jCus7Sz,0.51
44,0.00419,https://api.spotify.com/v1/audio-analysis/7zpZQzTwWBN0eOsmb4WPH3,0.748,213053,0.741,7zpZQzTwWBN0eOsmb4WPH3,0.0,6,0.147,-3.103,1,0.0531,128.077,4,https://api.spotify.com/v1/tracks/7zpZQzTwWBN0eOsmb4WPH3,audio_features,spotify:track:7zpZQzTwWBN0eOsmb4WPH3,0.533
45,0.0288,https://api.spotify.com/v1/audio-analysis/6YwLgicpvVuMt1eE2OldwQ,0.699,211975,0.883,6YwLgicpvVuMt1eE2OldwQ,0.0,5,0.817,-3.226,0,0.219,127.961,4,https://api.spotify.com/v1/tracks/6YwLgicpvVuMt1eE2OldwQ,audio_features,spotify:track:6YwLgicpvVuMt1eE2OldwQ,0.5
46,0.408,https://api.spotify.com/v1/audio-analysis/2sNvitW3TxiTeC9xT9f2ZZ,0.486,273684,0.652,2sNvitW3TxiTeC9xT9f2ZZ,6.63e-05,11,0.077,-7.226,0,0.052,113.055,4,https://api.spotify.com/v1/tracks/2sNvitW3TxiTeC9xT9f2ZZ,audio_features,spotify:track:2sNvitW3TxiTeC9xT9f2ZZ,0.404
47,0.246,https://api.spotify.com/v1/audio-analysis/1ip2IGDWMrUmlaepEbWlL8,0.255,250267,0.652,1ip2IGDWMrUmlaepEbWlL8,0.0,5,0.119,-5.909,0,0.0614,189.633,4,https://api.spotify.com/v1/tracks/1ip2IGDWMrUmlaepEbWlL8,audio_features,spotify:track:1ip2IGDWMrUmlaepEbWlL8,0.276
48,0.00711,https://api.spotify.com/v1/audio-analysis/46lFttIf5hnUZMGvjK0Wxo,0.506,227074,0.805,46lFttIf5hnUZMGvjK0Wxo,0.00193,1,0.0856,-4.119,1,0.0469,126.008,4,https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo,audio_features,spotify:track:46lFttIf5hnUZMGvjK0Wxo,0.385
49,0.156,https://api.spotify.com/v1/audio-analysis/6Zo3wgDE076K2AuiGZF3CS,0.793,202307,0.774,6Zo3wgDE076K2AuiGZF3CS,0.0,0,0.193,-3.667,0,0.0478,113.967,4,https://api.spotify.com/v1/tracks/6Zo3wgDE076K2AuiGZF3CS,audio_features,spotify:track:6Zo3wgDE076K2AuiGZF3CS,0.521
50,0.0634,https://api.spotify.com/v1/audio-analysis/3i3whElNgZh3h94AR3Feb0,0.48,191015,0.944,3i3whElNgZh3h94AR3Feb0,0.000257,6,0.107,-4.795,0,0.115,170.057,4,https://api.spotify.com/v1/tracks/3i3whElNgZh3h94AR3Feb0,audio_features,spotify:track:3i3whElNgZh3h94AR3Feb0,0.693
51,0.0014,https://api.spotify.com/v1/audio-analysis/5hp5qTrduQGS5IZkDnpX1g,0.378,243000,0.891,5hp5qTrduQGS5IZkDnpX1g,2.38e-05,8,0.146,-4.355,1,0.0561,146.034,4,https://api.spotify.com/v1/tracks/5hp5qTrduQGS5IZkDnpX1g,audio_features,spotify:track:5hp5qTrduQGS5IZkDnpX1g,0.223
52,0.244,https://api.spotify.com/v1/audio-analysis/4SGB7DTv9IkLdUEMxJ6pbp,0.681,197333,0.724,4SGB7DTv9IkLdUEMxJ6pbp,5.32e-06,9,0.202,-4.929,1,0.0256,123.989,4,https://api.spotify.com/v1/tracks/4SGB7DTv9IkLdUEMxJ6pbp,audio_features,spotify:track:4SGB7DTv9IkLdUEMxJ6pbp,0.455
53,0.0645,https://api.spotify.com/v1/audio-analysis/0Tix656s0s6lcb00zPxmRI,0.535,211200,0.914,0Tix656s0s6lcb00zPxmRI,0.0,0,0.125,-2.861,1,0.0448,123.062,4,https://api.spotify.com/v1/tracks/0Tix656s0s6lcb00zPxmRI,audio_features,spotify:track:0Tix656s0s6lcb00zPxmRI,0.507
54,0.0773,https://api.spotify.com/v1/audio-analysis/3rLr6y0Ecs7eNqN0RFU6nu,0.604,196907,0.774,3rLr6y0Ecs7eNqN0RFU6nu,0.0,6,0.158,-3.717,1,0.263,81.755,4,https://api.spotify.com/v1/tracks/3rLr6y0Ecs7eNqN0RFU6nu,audio_features,spotify:track:3rLr6y0Ecs7eNqN0RFU6nu,0.563
55,0.00426,https://api.spotify.com/v1/audio-analysis/4Yl0oW3WBYSqJdCv78XDgM,0.615,216853,0.958,4Yl0oW3WBYSqJdCv78XDgM,4.44e-05,2,0.331,-2.595,1,0.0407,120.009,4,https://api.spotify.com/v1/tracks/4Yl0oW3WBYSqJdCv78XDgM,audio_features,spotify:track:4Yl0oW3WBYSqJdCv78XDgM,0.714
56,0.205,https://api.spotify.com/v1/audio-analysis/1yyGlziO3PROd7V5FCpFE6,0.575,253427,0.563,1yyGlziO3PROd7V5FCpFE6,0.00425,11,0.192,-7.633,1,0.0552,141.891,4,https://api.spotify.com/v1/tracks/1yyGlziO3PROd7V5FCpFE6,audio_features,spotify:track:1yyGlziO3PROd7V5FCpFE6,0.467
57,0.0132,https://api.spotify.com/v1/audio-analysis/6meOp3olLoRAw6rq56ncRJ,0.438,215684,0.577,6meOp3olLoRAw6rq56ncRJ,4.25e-06,10,0.0776,-6.949,0,0.033,69.997,4,https://api.spotify.com/v1/tracks/6meOp3olLoRAw6rq56ncRJ,audio_features,spotify:track:6meOp3olLoRAw6rq56ncRJ,0.196
58,0.0025,https://api.spotify.com/v1/audio-analysis/2K5NDNiLpKoFwbzBZbnD4G,0.719,178373,0.677,2K5NDNiLpKoFwbzBZbnD4G,0.114,10,0.125,-7.679,0,0.0317,140.044,4,https://api.spotify.com/v1/tracks/2K5NDNiLpKoFwbzBZbnD4G,audio_features,spotify:track:2K5NDNiLpKoFwbzBZbnD4G,0.309
59,0.74,https://api.spotify.com/v1/audio-analysis/1XujtdAjuJ8TSha25Fq91K,0.536,249373,0.454,1XujtdAjuJ8TSha25Fq91K,0.717,2,0.11,-13.805,1,0.0521,150.092,4,https://api.spotify.com/v1/tracks/1XujtdAjuJ8TSha25Fq91K,audio_features,spotify:track:1XujtdAjuJ8TSha25Fq91K,0.339
60,0.0511,https://api.spotify.com/v1/audio-analysis/2QfQm5DXtxwIbWvUGUN6uu,0.468,240707,0.921,2QfQm5DXtxwIbWvUGUN6uu,0.0,10,0.222,-4.789,1,0.0546,185.934,4,https://api.spotify.com/v1/tracks/2QfQm5DXtxwIbWvUGUN6uu,audio_features,spotify:track:2QfQm5DXtxwIbWvUGUN6uu,0.909
61,0.0359,https://api.spotify.com/v1/audio-analysis/2CqfEbEANk4jkF0Le7uD5X,0.514,193099,0.877,2CqfEbEANk4jkF0Le7uD5X,0.0,0,0.485,-4.595,1,0.0534,176.021,4,https://api.spotify.com/v1/tracks/2CqfEbEANk4jkF0Le7uD5X,audio_features,spotify:track:2CqfEbEANk4jkF0Le7uD5X,0.638
62,0.0103,https://api.spotify.com/v1/audio-analysis/0qGYbviJ3wI3F0jyoYqm5b,0.573,194814,0.983,0qGYbviJ3wI3F0jyoYqm5b,3.44e-06,5,0.124,-1.597,1,0.051,102.994,4,https://api.spotify.com/v1/tracks/0qGYbviJ3wI3F0jyoYqm5b,audio_features,spotify:track:0qGYbviJ3wI3F0jyoYqm5b,0.532
63,0.235,https://api.spotify.com/v1/audio-analysis/4IziHikDCwG3sSsomyGCpC,0.568,206680,0.665,4IziHikDCwG3sSsomyGCpC,0.765,7,0.336,-5.497,0,0.0394,83.915,4,https://api.spotify.com/v1/tracks/4IziHikDCwG3sSsomyGCpC,audio_features,spotify:track:4IziHikDCwG3sSsomyGCpC,0.452
64,0.0236,https://api.spotify.com/v1/audio-analysis/1mJIN8F3osw61zMuJWSjsC,0.512,230786,0.884,1mJIN8F3osw61zMuJWSjsC,0.0,10,0.0801,-4.325,1,0.0449,83.045,4,https://api.spotify.com/v1/tracks/1mJIN8F3osw61zMuJWSjsC,audio_features,spotify:track:1mJIN8F3osw61zMuJWSjsC,0.399
