,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
29,0.59,https://api.spotify.com/v1/audio-analysis/3pzjHKrQSvXGHQ98dx18HI,0.845,205680,0.567,3pzjHKrQSvXGHQ98dx18HI,0.00142,5,0.0811,-8.118,0,0.0956,125.02,4,https://api.spotify.com/v1/tracks/3pzjHKrQSvXGHQ98dx18HI,audio_features,spotify:track:3pzjHKrQSvXGHQ98dx18HI,0.794
30,0.0561,https://api.spotify.com/v1/audio-analysis/6b3b7lILUJqXcp6w9wNQSm,0.592,224813,0.8,6b3b7lILUJqXcp6w9wNQSm,2.01e-06,6,0.0775,-4.931,0,0.215,89.972,4,https://api.spotify.com/v1/tracks/6b3b7lILUJqXcp6w9wNQSm,audio_features,spotify:track:6b3b7lILUJqXcp6w9wNQSm,0.736
31,0.117,https://api.spotify.com/v1/audio-analysis/0PDUDa38GO8lMxLCRc4lL1,0.584,202747,0.7,0PDUDa38GO8lMxLCRc4lL1,0.0,11,0.0939,-4.275,1,0.0456,124.944,4,https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1,audio_features,spotify:track:0PDUDa38GO8lMxLCRc4lL1,0.425
32,0.107,https://api.spotify.com/v1/audio-analysis/76t5B0ttSAje5KHmQbv88t,0.683,187973,0.797,76t5B0ttSAje5KHmQbv88t,0.0,10,0.114,-4.085,0,0.246,82.916,4,https://api.spotify.com/v1/tracks/76t5B0ttSAje5KHmQbv88t,audio_features,spotify:track:76t5B0ttSAje5KHmQbv88t,0.768
33,0.00205,https://api.spotify.com/v1/audio-analysis/69uxyAqqPIsUyTO8txoP2M,0.638,263787,0.924,69uxyAqqPIsUyTO8txoP2M,0.000173,7,0.149,-3.887,1,0.0359,111.995,4,https://api.spotify.com/v1/tracks/69uxyAqqPIsUyTO8txoP2M,audio_features,spotify:track:69uxyAqqPIsUyTO8txoP2M,0.515
34,0.0185,https://api.spotify.com/v1/audio-analysis/5tf1VVWniHgryyumXyJM7w,0.636,219043,0.815,5tf1VVWniHgryyumXyJM7w,0.0,5,0.163,-5.098,0,0.0581,123.063,4,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,audio_features,spotify:track:5tf1VVWniHgryyumXyJM7w,0.629
35,0.0022,https://api.spotify.com/v1/audio-analysis/46NBoIAHrmR7qcUGCIFEjR,0.367,207273,0.915,46NBoIAHrmR7qcUGCIFEjR,5.81e-05,9,0.0905,-3.456,0,0.0488,110.169,4,https://api.spotify.com/v1/tracks/46NBoIAHrmR7qcUGCIFEjR,audio_features,spotify:track:46NBoIAHrmR7qcUGCIFEjR,0.348
36,0.621,https://api.spotify.com/v1/audio-analysis/06KyNuuMOX1ROXRhj787tj,0.728,217707,0.563,06KyNuuMOX1ROXRhj787tj,0.0,1,0.179,-8.053,0,0.134,100.017,4,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,audio_features,spotify:track:06KyNuuMOX1ROXRhj787tj,0.35
37,0.0525,https://api.spotify.com/v1/audio-analysis/53Y0kdCa1CZ9gRqEuknfwy,0.599,193333,0.869,53Y0kdCa1CZ9gRqEuknfwy,0.00719,0,0.103,-3.697,1,0.0789,108.061,4,https://api.spotify.com/v1/tracks/53Y0kdCa1CZ9gRqEuknfwy,audio_features,spotify:track:53Y0kdCa1CZ9gRqEuknfwy,0.603
38,0.0444,https://api.spotify.com/v1/audio-analysis/2FiSTH0GYpIioUgjfzMIja,0.648,239465,0.736,2FiSTH0GYpIioUgjfzMIja,0.000137,8,0.171,-7.948,1,0.0385,103.027,4,https://api.spotify.com/v1/tracks/2FiSTH0GYpIioUgjfzMIja,audio_features,spotify:track:2FiSTH0GYpIioUgjfzMIja,0.376
