,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
16,0.226,https://api.spotify.com/v1/audio-analysis/4N1c5rmWOzRmB9SMacr5wB,0.69,252200,0.872,4N1c5rmWOzRmB9SMacr5wB,0.0,11,0.0858,-2.984,0,0.0588,94.0,4,https://api.spotify.com/v1/tracks/4N1c5rmWOzRmB9SMacr5wB,audio_features,spotify:track:4N1c5rmWOzRmB9SMacr5wB,0.72
17,0.13,https://api.spotify.com/v1/audio-analysis/7wGoVu4Dady5GV0Sv4UIsx,0.577,218320,0.522,7wGoVu4Dady5GV0Sv4UIsx,9.03e-05,5,0.142,-6.594,0,0.0984,159.772,4,https://api.spotify.com/v1/tracks/7wGoVu4Dady5GV0Sv4UIsx,audio_features,spotify:track:7wGoVu4Dady5GV0Sv4UIsx,0.119
18,0.549,https://api.spotify.com/v1/audio-analysis/7MHN1aCFtLXjownGhvEQlF,0.788,213027,0.477,7MHN1aCFtLXjownGhvEQlF,0.0,4,0.349,-7.348,1,0.0434,94.983,4,https://api.spotify.com/v1/tracks/7MHN1aCFtLXjownGhvEQlF,audio_features,spotify:track:7MHN1aCFtLXjownGhvEQlF,0.862
19,0.0112,https://api.spotify.com/v1/audio-analysis/0yyZN5ASdrYu0XYWFzfxUu,0.702,183573,0.84,0yyZN5ASdrYu0XYWFzfxUu,0.0,0,0.119,-3.547,1,0.0879,101.99,4,https://api.spotify.com/v1/tracks/0yyZN5ASdrYu0XYWFzfxUu,audio_features,spotify:track:0yyZN5ASdrYu0XYWFzfxUu,0.624
20,0.0249,https://api.spotify.com/v1/audio-analysis/7fwXWKdDNI5IutOMc5OKYw,0.705,209733,0.714,7fwXWKdDNI5IutOMc5OKYw,0.0,11,0.253,-6.39,0,0.0792,104.996,4,https://api.spotify.com/v1/tracks/7fwXWKdDNI5IutOMc5OKYw,audio_features,spotify:track:7fwXWKdDNI5IutOMc5OKYw,0.434
21,0.652,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,0.698,201000,0.375,1mXVgsBdtIVeCLJnSnmtdV,0.0,5,0.173,-8.279,1,0.0491,91.92,4,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,audio_features,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,0.534
22,0.0943,https://api.spotify.com/v1/audio-analysis/0GdTnku9cg03CkrJYwHuk3,0.66,249174,0.707,0GdTnku9cg03CkrJYwHuk3,0.000769,7,0.0834,-9.096,1,0.0526,121.008,4,https://api.spotify.com/v1/tracks/0GdTnku9cg03CkrJYwHuk3,audio_features,spotify:track:0GdTnku9cg03CkrJYwHuk3,0.736
23,0.0245,https://api.spotify.com/v1/audio-analysis/2cnKEkpVUSV4wnjQiTWfH6,0.747,232787,0.864,2cnKEkpVUSV4wnjQiTWfH6,4.46e-05,8,0.0853,-3.181,0,0.0599,92.028,4,https://api.spotify.com/v1/tracks/2cnKEkpVUSV4wnjQiTWfH6,audio_features,spotify:track:2cnKEkpVUSV4wnjQiTWfH6,0.746
24,0.0583,https://api.spotify.com/v1/audio-analysis/1LszjjoVwDDZcWUQbzeDLG,0.808,223147,0.69,1LszjjoVwDDZcWUQbzeDLG,0.0,1,0.103,-4.151,1,0.148,125.086,4,https://api.spotify.com/v1/tracks/1LszjjoVwDDZcWUQbzeDLG,audio_features,spotify:track:1LszjjoVwDDZcWUQbzeDLG,0.64
25,0.0902,https://api.spotify.com/v1/audio-analysis/4z3GJkrtH97Bj6fRta983T,0.748,193159,0.884,4z3GJkrtH97Bj6fRta983T,0.0,10,0.361,-3.556,1,0.0501,95.046,4,https://api.spotify.com/v1/tracks/4z3GJkrtH97Bj6fRta983T,audio_features,spotify:track:4z3GJkrtH97Bj6fRta983T,0.653
